choice_response.corr,s_adjust.thisIndex,xResolution,SJ_trials_skip.thisIndex,SJ_trials_after.thisN,cont_0.keys,cont_2.keys,s_adjust.thisN,cont_3.keys,participant,SJ_trials_after.thisIndex,cond,__datetime,SJ_trials_after.ran,choice_response.rt,trials.ran,response_distortion.corr,group,cont_5.rt,key_resp.rt,entity2,psychopyVersion,attribute1,choice_response.keys,cont_6.rt,SJ_trials_before.thisN,imagePath2,exit.rt,SJ_trials_before.thisIndex,key_resp.keys,SJ_trials_between.thisTrialN,SJ_trials_after.thisRepN,s_adjust.ran,training.thisIndex,s_adjust.thisRepN,cont_2.rt,SJ_trials_between.thisN,trials.thisN,SJ_trials_before.thisRepN,__participant,corrAns_synchronicity,training.thisRepN,SJ_trials_before.ran,target_loc,trials.thisTrialN,cont_4.rt,response_sync.rt,videoPath,cont_5.keys,SJ_trials_skip.thisTrialN,globalClockTime,cont_3.rt,response_distortion.keys,SJ_trials_between.thisIndex,id,cont_7.rt,block_counter_choice,SJ_trials_skip.thisN,cont_0.rt,expName,response_sync.keys,echo,trials.thisIndex,date,corrAns_distortion,show_attribute,cont_6.keys,entity1,corrAns_choice,SJ_trials_between.ran,SJ_trials_between.thisRepN,SJ_trials_skip.ran,cont_4.keys,trial_counter_choice,verb,trials.thisRepN,researcher,training.thisN,latency,SJ_trials_after.thisTrialN,training.thisTrialN,cont_7.keys,OS,cont_1.keys,frameRate,yResolution,cont_1.rt,imagePos,s_adjust.thisTrialN,response_sync.corr,item,block_counter_sj,attribute2,browser,trial_counter_sj,imagePath,SJ_trials_skip.thisRepN,__session,corrAns,sentence,response_distortion.rt,__experimentName,fill_attribute,trial_counter_training,exit.keys,training.ran,SJ_trials_before.thisTrialN,Name_optional
﻿1,,1920,,,,,,,37,,0,2021-04-12_14h35.00.200,,2.738999999999976,1,,2,,,koch,2021.1.2,arm,left,,,images/koch.png,,,,,,,,,,,18,,37,,,,0,18,,,choice_videos/0_047.mp4,,,429.589,,,,test,,0,,,av_experiment,,0,18,2021-04-12_14h35.00.200,,,,tourist,left,,,,,19,ersticht,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,82,,fies,Firefox,,images/tourist.png,,SESSION,,Den armen Touristen ersticht der fiese Koch.,,av_experiment,klein,23,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,2.491999999999962,1,,2,,,tourist,2021.1.2,fies,left,,,images/tourist.png,,,,,,,,,,,19,,37,,,,0,19,,,choice_videos/4_005.mp4,,,437.37,,,,test,,0,,,av_experiment,,400,19,2021-04-12_14h35.00.200,,,,koch,left,,,,,20,ersticht,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,2,,arm,Firefox,,images/koch.png,,SESSION,,Der fiese Koch ersticht den armen Touristen.,,av_experiment,arm,24,,,,A.J.
﻿1,,1920,,,,,,,37,,0,2021-04-12_14h35.00.200,,2.076000000000022,1,,2,,,soldat,2021.1.2,fies,left,,,images/soldat.png,,,,,,,,,,,20,,37,,,,0,20,,,choice_videos/0_003.mp4,,,444.901,,,,test,,0,,,av_experiment,,0,20,2021-04-12_14h35.00.200,,,,pirat,left,,,,,21,erschießt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,3,,brav,Firefox,,images/pirat.png,,SESSION,,Der fiese Pirat erschießt den braven Soldaten.,,av_experiment,klein,25,,,,A.J.
﻿1,,1920,,,,,,,37,,2,2021-04-12_14h35.00.200,,2.02800000000002,1,,2,,,löwe,2021.1.2,stur,left,,,images/löwe.png,,,,,,,,,,,21,,37,,,,0,21,,,choice_videos/2_022.mp4,,,452.016,,,,test,,0,,,av_experiment,,0,21,2021-04-12_14h35.00.200,,,,esel,left,,,,,22,malt,0,aron,,400,,,,Win32,,60.02400960382895,1080,,1,,,34,,alt,Firefox,,images/esel.png,,SESSION,,Der sture Esel malt den alten Löwen.,,av_experiment,böse,26,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,2.6590000000001055,1,,2,,,mann,2021.1.2,dick,left,,,images/mann.png,,,,,,,,,,,22,,37,,,,0,22,,,choice_videos/4_066.mp4,,,459.08,,,,test,,0,,,av_experiment,,400,22,2021-04-12_14h35.00.200,,,,nikolaus,left,,,,,23,streichelt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,116,,alt,Firefox,,images/nikolaus.png,,SESSION,,Den dicken Nikolaus streichelt der alte Mann.,,av_experiment,müde,27,,,,A.J.
﻿1,,1920,,,,,,,37,,3,2021-04-12_14h35.00.200,,2.758000000000038,1,,2,,,roboter,2021.1.2,groß,right,,,images/roboter.png,,,,,,,,,,,23,,37,,,,1,23,,,choice_videos/3_038.mp4,,,466.777,,,,test,,0,,,av_experiment,,10,23,2021-04-12_14h35.00.200,,,,bär,right,,,,,24,weckt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,65,,still,Firefox,,images/bär.png,,SESSION,,Der große Bär weckt den stillen Roboter.,,av_experiment,klein,28,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,2.463000000000079,1,,2,,,drache,2021.1.2,groß,left,,,images/drache.png,,,,,,,,,,,24,,37,,,,0,24,,,choice_videos/4_023.mp4,,,474.574,,,,test,,0,,,av_experiment,,400,24,2021-04-12_14h35.00.200,,,,büffel,left,,,,,25,malt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,36,,gut,Firefox,,images/büffel.png,,SESSION,,Der große Büffel malt den guten Drachen.,,av_experiment,stark,29,,,,A.J.
﻿1,,1920,,,,,,,37,,2,2021-04-12_14h35.00.200,,2.8419999999999845,1,,2,,,lehrer,2021.1.2,arm,left,,,images/lehrer.png,,,,,,,,,,,25,,37,,,,0,25,,,choice_videos/2_071.mp4,,,482.07099999999997,,,,test,,0,,,av_experiment,,0,25,2021-04-12_14h35.00.200,,,,junge,left,,,,,26,tröstet,0,aron,,400,,,,Win32,,60.02400960382895,1080,,1,,,124,,nett,Firefox,,images/junge.png,,SESSION,,Den armen Jungen tröstet der nette Lehrer.,,av_experiment,faul,30,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,2.1539999999999964,1,,2,,,tiger,2021.1.2,wach,left,,,images/tiger.png,,,,,,,,,,,26,,37,,,,0,26,,,choice_videos/4_034.mp4,,,489.95199999999994,,,,test,,0,,,av_experiment,,400,26,2021-04-12_14h35.00.200,,,,löwe,left,,,,,27,tritt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,56,,müde,Firefox,,images/löwe.png,,SESSION,,Der wache Löwe tritt den müden Tiger.,,av_experiment,grau,31,,,,A.J.
﻿1,,1920,,,,,,,37,,2,2021-04-12_14h35.00.200,,2.9769999999999754,1,,2,,,gärtner,2021.1.2,dreist,left,,,images/gärtner.png,,,,,,,,,,,27,,37,,,,0,27,,,choice_videos/2_048.mp4,,,497.133,,,,test,,0,,,av_experiment,,0,27,2021-04-12_14h35.00.200,,,,postbote,left,,,,,28,erwürgt,0,aron,,400,,,,Win32,,60.02400960382895,1080,,1,,,84,,böse,Firefox,,images/postbote.png,,SESSION,,Den dreisten Postboten erwürgt der böse Gärtner.,,av_experiment,stark,32,,,,A.J.
﻿1,,1920,,,,,,,37,,3,2021-04-12_14h35.00.200,,3.3419999999999845,1,,2,,,panda,2021.1.2,müde,right,,,images/panda.png,,,,,,,,,,,28,,37,,,,1,28,,,choice_videos/3_053.mp4,,,505.147,,,,test,,0,,,av_experiment,,10,28,2021-04-12_14h35.00.200,,,,drache,right,,,,,29,fesselt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,95,,groß,Firefox,,images/drache.png,,SESSION,,Den müden Drachen fesselt der große Panda.,,av_experiment,wach,33,,,,A.J.
﻿1,,1920,,,,,,,37,,1,2021-04-12_14h35.00.200,,2.8740000000000236,1,,2,,,maulwurf,2021.1.2,dick,right,,,images/maulwurf.png,,,,,,,,,,,29,,37,,,,1,29,,,choice_videos/1_058.mp4,,,513.528,,,,test,,0,,,av_experiment,,0,29,2021-04-12_14h35.00.200,,,,koala,right,,,,,30,jagt,0,aron,,10,,,,Win32,,60.02400960382895,1080,,1,,,103,,klein,Firefox,,images/koala.png,,SESSION,,Den dicken Koala jagt der kleine Maulwurf.,,av_experiment,gut,34,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,3.2269999999999754,1,,2,,,postbote,2021.1.2,schwer,right,,,images/postbote.png,,,,,,,,,,,30,,37,,,,1,30,,,choice_videos/4_075.mp4,,,521.442,,,,test,,0,,,av_experiment,,400,30,2021-04-12_14h35.00.200,,,,boxer,right,,,,,31,verfolgt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,131,,dick,Firefox,,images/boxer.png,,SESSION,,Den schweren Boxer verfolgt der dicke Postbote.,,av_experiment,flink,35,,,,A.J.
﻿1,,1920,,,,,,,37,,1,2021-04-12_14h35.00.200,,3.591000000000008,1,,2,,,soldat,2021.1.2,fies,right,,,images/soldat.png,,,,,,,,,,,31,,37,,,,1,31,,,choice_videos/1_003.mp4,,,529.7059999999999,,,,test,,0,,,av_experiment,,0,31,2021-04-12_14h35.00.200,,,,pirat,right,,,,,32,erschießt,0,aron,,10,,,,Win32,,60.02400960382895,1080,,1,,,4,,brav,Firefox,,images/pirat.png,,SESSION,,Der fiese Pirat erschießt den braven Soldaten.,,av_experiment,faul,36,,,,A.J.
﻿1,,1920,,,,,,,37,,0,2021-04-12_14h35.00.200,,2.6580000000000155,1,,2,,3.951999999999998,polizist,2021.1.2,frech,right,,,images/polizist.png,,,return,,,,,,,,32,,37,,,,1,32,,,choice_videos/0_028.mp4,,,538.337,,,,test,,0,,,av_experiment,,0,32,2021-04-12_14h35.00.200,,,,punker,right,,,,,33,schlägt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,47,,schwach,Firefox,,images/punker.png,,SESSION,,Der freche Punker schlägt den schwachen Polizisten.,,av_experiment,stark,37,,,,A.J.
﻿1,,1920,,,,,,,37,,3,2021-04-12_14h35.00.200,,1.3600000000000136,1,,2,,,soldat,2021.1.2,blind,left,,,images/soldat.png,,,,,,,,,,,33,,37,,,,0,33,,,choice_videos/3_002.mp4,,,550.0160000000001,,,,test,,0,,,av_experiment,,10,33,2021-04-12_14h35.00.200,,,,jäger,left,,,,,34,erschießt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,1,,brav,Firefox,,images/jäger.png,,SESSION,,Der blinde Jäger erschießt den braven Soldaten.,,av_experiment,blind,38,,,,A.J.
﻿1,,1920,,,,,,,37,,0,2021-04-12_14h35.00.200,,2.5639999999999645,1,,2,,,panda,2021.1.2,müde,right,,,images/panda.png,,,,,,,,,,,34,,37,,,,1,34,,,choice_videos/0_010.mp4,,,556.413,,,,test,,0,,,av_experiment,,0,34,2021-04-12_14h35.00.200,,,,drache,right,,,,,35,fesselt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,17,,groß,Firefox,,images/drache.png,,SESSION,,Der müde Drache fesselt den großen Panda.,,av_experiment,böse,39,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,3.8370000000001028,1,,2,,,bauer,2021.1.2,stark,up,,,images/bauer.png,,,,,,,,,,,35,,37,,,,2,35,,,choice_videos/4_065.mp4,,,564.01,,,,test,,0,,,av_experiment,,400,35,2021-04-12_14h35.00.200,,,,tourist,up,,,,,36,schubst,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,156,,lahm,Firefox,,images/tourist.png,,SESSION,,Den starken Touristen schubst der lahme Bauer.,,av_experiment,schwer,40,,,,A.J.
﻿1,,1920,,,,,,,37,,1,2021-04-12_14h35.00.200,,2.9739999999999327,1,,2,,,metzger,2021.1.2,gut,right,,,images/metzger.png,,,,,,,,,,,36,,37,,,,1,36,,,choice_videos/1_042.mp4,,,572.8910000000001,,,,test,,0,,,av_experiment,,0,36,2021-04-12_14h35.00.200,,,,lehrer,right,,,,,37,beschattet,0,aron,,10,,,,Win32,,60.02400960382895,1080,,1,,,73,,alt,Firefox,,images/lehrer.png,,SESSION,,Den guten Lehrer beschattet der alte Metzger.,,av_experiment,brav,41,,,,A.J.
﻿1,,1920,,,,,,,37,,3,2021-04-12_14h35.00.200,,1.627999999999929,1,,2,,,tiger,2021.1.2,dick,left,,,images/tiger.png,,,,,,,,,,,37,,37,,,,0,37,,,choice_videos/3_025.mp4,,,580.905,,,,test,,0,,,av_experiment,,10,37,2021-04-12_14h35.00.200,,,,bär,left,,,,,38,massiert,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,40,,stolz,Firefox,,images/bär.png,,SESSION,,Der dicke Bär massiert den stolzen Tiger.,,av_experiment,böse,42,,,,A.J.
﻿1,,1920,,,,,,,37,,1,2021-04-12_14h35.00.200,,3.7069999999999936,1,,2,,,koch,2021.1.2,arm,right,,,images/koch.png,,,,,,,,,,,38,,37,,,,1,38,,,choice_videos/1_047.mp4,,,587.569,,,,test,,0,,,av_experiment,,0,38,2021-04-12_14h35.00.200,,,,tourist,right,,,,,39,ersticht,0,aron,,10,,,,Win32,,60.02400960382895,1080,,1,,,83,,fies,Firefox,,images/tourist.png,,SESSION,,Den armen Touristen ersticht der fiese Koch.,,av_experiment,still,43,,,,A.J.
﻿1,,1920,,,,,,,37,,3,2021-04-12_14h35.00.200,,2.70900000000006,1,,2,,,soldat,2021.1.2,nett,right,,,images/soldat.png,,,,,,,,,,,39,,37,,,,1,39,,,choice_videos/3_059.mp4,,,596.3,,,,test,,0,,,av_experiment,,10,39,2021-04-12_14h35.00.200,,,,papst,right,,,,,40,küsst,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,105,,gut,Firefox,,images/papst.png,,SESSION,,Den netten Papst küsst der gute Soldat.,,av_experiment,nett,44,,,,A.J.
﻿1,,1920,,,,,,,37,,2,2021-04-12_14h35.00.200,,3.6940000000000737,1,,2,,,riese,2021.1.2,flink,up,,,images/riese.png,,,,,,,,,,,40,,37,,,,2,40,,,choice_videos/2_011.mp4,,,604.047,,,,test,,0,,,av_experiment,,0,40,2021-04-12_14h35.00.200,,,,zwerg,up,,,,,41,fesselt,0,aron,,400,,,,Win32,,60.02400960382895,1080,,1,,,144,,träge,Firefox,,images/zwerg.png,,SESSION,,Der flinke Zwerg fesselt den trägen Riesen.,,av_experiment,gut,45,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,3.6889999999999645,1,,2,,,frisör,2021.1.2,still,right,,,images/frisör.png,,,,,,,,,,,41,,37,,,,1,41,,,choice_videos/4_013.mp4,,,612.777,,,,test,,0,,,av_experiment,,400,41,2021-04-12_14h35.00.200,,,,postbote,right,,,,,42,grüßt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,21,,dick,Firefox,,images/postbote.png,,SESSION,,Der stille Postbote grüßt den dicken Frisör.,,av_experiment,böse,46,,,,A.J.
﻿1,,1920,,,,,,,37,,1,2021-04-12_14h35.00.200,,3.6369999999999436,1,,2,,,tourist,2021.1.2,müde,right,,,images/tourist.png,,,,,,,,,,,42,,37,,,,1,42,,,choice_videos/1_014.mp4,,,621.508,,,,test,,0,,,av_experiment,,0,42,2021-04-12_14h35.00.200,,,,ritter,right,,,,,43,interviewt,0,aron,,10,,,,Win32,,60.02400960382895,1080,,1,,,23,,laut,Firefox,,images/ritter.png,,SESSION,,Der müde Ritter interviewt den lauten Touristen.,,av_experiment,böse,47,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,1.5950000000000273,1,,2,,,polizist,2021.1.2,frech,left,,,images/polizist.png,,,,,,,,,,,43,,37,,,,0,43,,,choice_videos/4_028.mp4,,,630.1890000000001,,,,test,,0,,,av_experiment,,400,43,2021-04-12_14h35.00.200,,,,punker,left,,,,,44,schlägt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,46,,schwach,Firefox,,images/punker.png,,SESSION,,Der freche Punker schlägt den schwachen Polizisten.,,av_experiment,gut,48,,,,A.J.
﻿1,,1920,,,,,,,37,,0,2021-04-12_14h35.00.200,,2.286999999999921,1,,2,,,gärtner,2021.1.2,nett,left,,,images/gärtner.png,,,,,,,,,,,44,,37,,,,0,44,,,choice_videos/0_037.mp4,,,636.8199999999999,,,,test,,0,,,av_experiment,,0,44,2021-04-12_14h35.00.200,,,,maler,left,,,,,45,weckt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,62,,müde,Firefox,,images/maler.png,,SESSION,,Der nette Maler weckt den müden Gärtner.,,av_experiment,böse,49,,,,A.J.
﻿1,,1920,,,,,,,37,,1,2021-04-12_14h35.00.200,,1.711999999999989,1,,2,,,koala,2021.1.2,klein,left,,,images/koala.png,,,,,,,,,,,45,,37,,,,0,45,,,choice_videos/1_012.mp4,,,644.1500000000001,,,,test,,0,,,av_experiment,,0,45,2021-04-12_14h35.00.200,,,,pinguin,left,,,,,46,filmt,0,aron,,10,,,,Win32,,60.02400960382895,1080,,1,,,18,,süß,Firefox,,images/pinguin.png,,SESSION,,Der kleine Pinguin filmt den süßen Koala.,,av_experiment,blind,50,,,,A.J.
﻿1,,1920,,,,,,,37,,3,2021-04-12_14h35.00.200,,1.8140000000000782,1,,2,,,frisör,2021.1.2,still,left,,,images/frisör.png,,,,,,,,,,,46,,37,,,,0,46,,,choice_videos/3_013.mp4,,,650.8979999999999,,,,test,,0,,,av_experiment,,10,46,2021-04-12_14h35.00.200,,,,postbote,left,,,,,47,grüßt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,20,,dick,Firefox,,images/postbote.png,,SESSION,,Der stille Postbote grüßt den dicken Frisör.,,av_experiment,klein,51,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,2.8519999999999754,1,,2,,,soldat,2021.1.2,blind,right,,,images/soldat.png,,,,,,,,,,,47,,37,,,,1,47,,,choice_videos/4_002.mp4,,,658.046,,,,test,,0,,,av_experiment,,400,47,2021-04-12_14h35.00.200,,,,jäger,right,,,,,48,erschießt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,2,,brav,Firefox,,images/jäger.png,,SESSION,,Der blinde Jäger erschießt den braven Soldaten.,,av_experiment,rüde,52,,,,A.J.
﻿1,,1920,,,,,,,37,,2,2021-04-12_14h35.00.200,,3.1200000000000045,1,,2,,5.15300000000002,wikinger,2021.1.2,stark,right,,,images/wikinger.png,,,return,,,,,,,,48,,37,,,,1,48,,,choice_videos/2_029.mp4,,,665.943,,,,test,,0,,,av_experiment,,0,48,2021-04-12_14h35.00.200,,,,koch,right,,,,,49,schubst,0,aron,,400,,,,Win32,,60.02400960382895,1080,,1,,,49,,blind,Firefox,,images/koch.png,,SESSION,,Der starke Koch schubst den blinden Wikinger.,,av_experiment,süß,53,,,,A.J.
﻿1,,1920,,,,,,,37,,1,2021-04-12_14h35.00.200,,1.3379999999999654,1,,2,,,soldat,2021.1.2,nett,left,,,images/soldat.png,,,,,,,,,,,49,,37,,,,0,49,,,choice_videos/1_019.mp4,,,679.289,,,,test,,0,,,av_experiment,,0,49,2021-04-12_14h35.00.200,,,,papst,left,,,,,50,küsst,0,aron,,10,,,,Win32,,60.02400960382895,1080,,1,,,28,,gut,Firefox,,images/papst.png,,SESSION,,Der nette Papst küsst den guten Soldaten.,,av_experiment,gut,54,,,,A.J.
﻿1,,1920,,,,,,,37,,2,2021-04-12_14h35.00.200,,3.2930000000000064,1,,2,,,postbote,2021.1.2,böse,right,,,images/postbote.png,,,,,,,,,,,50,,37,,,,1,50,,,choice_videos/2_006.mp4,,,685.6690000000001,,,,test,,0,,,av_experiment,,0,50,2021-04-12_14h35.00.200,,,,gärtner,right,,,,,51,erwürgt,0,aron,,400,,,,Win32,,60.02400960382895,1080,,1,,,9,,dreist,Firefox,,images/gärtner.png,,SESSION,,Der böse Gärtner erwürgt den dreisten Postboten.,,av_experiment,rüde,55,,,,A.J.
﻿1,,1920,,,,,,,37,,0,2021-04-12_14h35.00.200,,2.240000000000009,1,,2,,,ritter,2021.1.2,böse,left,,,images/ritter.png,,,,,,,,,,,51,,37,,,,0,51,,,choice_videos/0_031.mp4,,,693.983,,,,test,,0,,,av_experiment,,0,51,2021-04-12_14h35.00.200,,,,wikinger,left,,,,,52,streichelt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,52,,dick,Firefox,,images/wikinger.png,,SESSION,,Der böse Wikinger streichelt den dicken Ritter.,,av_experiment,gut,56,,,,A.J.
﻿1,,1920,,,,,,,37,,2,2021-04-12_14h35.00.200,,2.4809999999999945,1,,2,,,frosch,2021.1.2,arm,left,,,images/frosch.png,,,,,,,,,,,52,,37,,,,0,52,,,choice_videos/2_033.mp4,,,701.248,,,,test,,0,,,av_experiment,,0,52,2021-04-12_14h35.00.200,,,,pinguin,left,,,,,53,tritt,0,aron,,400,,,,Win32,,60.02400960382895,1080,,1,,,54,,nass,Firefox,,images/pinguin.png,,SESSION,,Der arme Pinguin tritt den nassen Frosch.,,av_experiment,alt,57,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,2.1230000000000473,1,,2,,,panda,2021.1.2,müde,left,,,images/panda.png,,,,,,,,,,,53,,37,,,,0,53,,,choice_videos/4_010.mp4,,,708.761,,,,test,,0,,,av_experiment,,400,53,2021-04-12_14h35.00.200,,,,drache,left,,,,,54,fesselt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,16,,groß,Firefox,,images/drache.png,,SESSION,,Der müde Drache fesselt den großen Panda.,,av_experiment,rüde,58,,,,A.J.
﻿0,,1920,,,,,,,37,,2,2021-04-12_14h35.00.200,,1.8010000000000446,1,,2,,,cowboy,2021.1.2,frech,left,,,images/cowboy.png,,,,,,,,,,,54,,37,,,,2,54,,,choice_videos/2_057.mp4,,,715.9269999999999,,,,test,,0,,,av_experiment,,0,54,2021-04-12_14h35.00.200,,,,kobold,up,,,,,55,jagt,0,aron,,400,,,,Win32,,60.02400960382895,1080,,1,,,154,,rüde,Firefox,,images/kobold.png,,SESSION,,Den frechen Kobold jagt der rüde Cowboy.,,av_experiment,dick,59,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,2.3070000000000164,1,,2,,,maler,2021.1.2,brav,left,,,images/maler.png,,,,,,,,,,,55,,37,,,,0,55,,,choice_videos/4_039.mp4,,,722.7739999999999,,,,test,,0,,,av_experiment,,400,55,2021-04-12_14h35.00.200,,,,kasper,left,,,,,56,weckt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,66,,blind,Firefox,,images/kasper.png,,SESSION,,Der brave Kasper weckt den blinden Maler.,,av_experiment,frech,60,,,,A.J.
﻿1,,1920,,,,,,,37,,1,2021-04-12_14h35.00.200,,3.1520000000000437,1,,2,,,riese,2021.1.2,flink,up,,,images/riese.png,,,,,,,,,,,56,,37,,,,2,56,,,choice_videos/1_011.mp4,,,730.1210000000001,,,,test,,0,,,av_experiment,,0,56,2021-04-12_14h35.00.200,,,,zwerg,up,,,,,57,fesselt,0,aron,,10,,,,Win32,,60.02400960382895,1080,,1,,,143,,träge,Firefox,,images/zwerg.png,,SESSION,,Der flinke Zwerg fesselt den trägen Riesen.,,av_experiment,faul,61,,,,A.J.
﻿1,,1920,,,,,,,37,,3,2021-04-12_14h35.00.200,,1.7549999999999955,1,,2,,,pinguin,2021.1.2,nass,left,,,images/pinguin.png,,,,,,,,,,,57,,37,,,,0,57,,,choice_videos/3_069.mp4,,,738.319,,,,test,,0,,,av_experiment,,10,57,2021-04-12_14h35.00.200,,,,frosch,left,,,,,58,tritt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,120,,arm,Firefox,,images/frosch.png,,SESSION,,Den nassen Frosch tritt der arme Pinguin.,,av_experiment,dreist,62,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,2.45900000000006,1,,2,,,pilot,2021.1.2,dünn,left,,,images/pilot.png,,,,,,,,,,,58,,37,,,,0,58,,,choice_videos/4_073.mp4,,,745.116,,,,test,,0,,,av_experiment,,400,58,2021-04-12_14h35.00.200,,,,arzt,left,,,,,59,umarmt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,126,,treu,Firefox,,images/arzt.png,,SESSION,,Den dünnen Arzt umarmt der treue Pilot.,,av_experiment,faul,63,,,,A.J.
﻿1,,1920,,,,,,,37,,0,2021-04-12_14h35.00.200,,2.9950000000000045,1,,2,,,cowboy,2021.1.2,schön,right,,,images/cowboy.png,,,,,,,,,,,59,,37,,,,1,59,,,choice_videos/0_017.mp4,,,752.614,,,,test,,0,,,av_experiment,,0,59,2021-04-12_14h35.00.200,,,,radfahrer,right,,,,,60,jagt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,27,,blass,Firefox,,images/radfahrer.png,,SESSION,,Der schöne Radfahrer jagt den blassen Cowboy.,,av_experiment,dick,64,,,,A.J.
﻿1,,1920,,,,,,,37,,4,2021-04-12_14h35.00.200,,3.2089999999999463,1,,2,,,pinguin,2021.1.2,nass,right,,,images/pinguin.png,,,,,,,,,,,60,,37,,,,1,60,,,choice_videos/4_069.mp4,,,760.6610000000001,,,,test,,0,,,av_experiment,,400,60,2021-04-12_14h35.00.200,,,,frosch,right,,,,,61,tritt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,121,,arm,Firefox,,images/frosch.png,,SESSION,,Den nassen Frosch tritt der arme Pinguin.,,av_experiment,nett,65,,,,A.J.
﻿1,,1920,,,,,,,37,,1,2021-04-12_14h35.00.200,,2.259999999999991,1,,2,,,postbote,2021.1.2,böse,left,,,images/postbote.png,,,,,,,,,,,61,,37,,,,0,61,,,choice_videos/1_006.mp4,,,768.9090000000001,,,,test,,0,,,av_experiment,,0,61,2021-04-12_14h35.00.200,,,,gärtner,left,,,,,62,erwürgt,0,aron,,10,,,,Win32,,60.02400960382895,1080,,1,,,8,,dreist,Firefox,,images/gärtner.png,,SESSION,,Der böse Gärtner erwürgt den dreisten Postboten.,,av_experiment,frech,66,,,,A.J.
﻿1,,1920,,,,,,,37,,2,2021-04-12_14h35.00.200,,2.8940000000000055,1,,2,,,soldat,2021.1.2,nett,right,,,images/soldat.png,,,,,,,,,,,62,,37,,,,1,62,,,choice_videos/2_019.mp4,,,776.19,,,,test,,0,,,av_experiment,,0,62,2021-04-12_14h35.00.200,,,,papst,right,,,,,63,küsst,0,aron,,400,,,,Win32,,60.02400960382895,1080,,1,,,29,,gut,Firefox,,images/papst.png,,SESSION,,Der nette Papst küsst den guten Soldaten.,,av_experiment,böse,67,,,,A.J.
﻿1,,1920,,,,,,,37,,3,2021-04-12_14h35.00.200,,2.441000000000031,1,,2,,,esel,2021.1.2,alt,left,,,images/esel.png,,,,,,,,,,,63,,37,,,,0,63,,,choice_videos/3_062.mp4,,,784.1199999999999,,,,test,,0,,,av_experiment,,10,63,2021-04-12_14h35.00.200,,,,löwe,left,,,,,64,malt,0,aron,,0,,,,Win32,,60.02400960382895,1080,,1,,,110,,stur,Firefox,,images/löwe.png,,SESSION,,Den alten Löwen malt der sture Esel.,,av_experiment,nett,68,,,,A.J.
